index,season,first_cycling_race_id,position,first_cycling_rider_id,gc_time,stage,gc_time_leader,bib_number,first_cycling_team_id,team_name_invitational,gender,race_name,category,race_nationality,uci_race_classification,stage_race_boolean,start_date,end_date
349,2023,1,9,872,NaN,GC,+ 01:13,121 ,22310,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
350,2023,1,10,16752,NaN,GC,+ 01:13,51 ,23414,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
351,2023,1,11,46163,NaN,GC,+ 01:13,143 ,21840,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
352,2023,1,12,6222,NaN,GC,+ 01:16,87 ,21815,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
353,2023,1,13,63296,NaN,GC,+ 01:17,186 ,22311,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
354,2023,1,14,91583,NaN,GC,+ 01:18,46 ,25886,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
355,2023,1,15,3352,NaN,GC,+ 01:20,142 ,21840,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
356,2023,1,16,37446,NaN,GC,+ 01:23,171 ,22246,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
357,2023,1,17,66495,NaN,GC,+ 01:44,177 ,22246,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
358,2023,1,18,45349,NaN,GC,+ 01:45,92 ,21828,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
359,2023,1,19,94862,NaN,GC,+ 01:51,103 ,27884,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
360,2023,1,20,16635,NaN,GC,+ 02:14,153 ,24592,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
361,2023,1,21,77148,NaN,GC,+ 02:22,136 ,21834,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
362,2023,1,22,6227,NaN,GC,+ 02:22,61 ,21810,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
363,2023,1,23,111844,NaN,GC,+ 02:29,84 ,21815,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
364,2023,1,24,37717,NaN,GC,+ 02:42,13 ,21802,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
365,2023,1,25,60067,NaN,GC,+ 02:46,115 ,21831,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
366,2023,1,26,100033,NaN,GC,+ 02:51,12 ,21802,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
367,2023,1,27,20448,NaN,GC,+ 03:28,15 ,21802,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
368,2023,1,28,82572,NaN,GC,+ 04:07,184 ,22311,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
369,2023,1,29,105049,NaN,GC,+ 04:21,86 ,21815,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
370,2023,1,30,17179,NaN,GC,+ 04:52,155 ,24592,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
371,2023,1,31,42185,NaN,GC,+ 05:58,131 ,21834,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
372,2023,1,32,918,NaN,GC,+ 05:59,41 ,25886,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
373,2023,1,33,26,NaN,GC,+ 06:09,21 ,23979,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
374,2023,1,34,37421,NaN,GC,+ 06:11,187 ,22311,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
375,2023,1,35,46161,NaN,GC,+ 06:16,165 ,27133,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
376,2023,1,36,61988,NaN,GC,+ 06:17,71 ,22369,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
377,2023,1,37,20584,NaN,GC,+ 06:39,161 ,27133,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
378,2023,1,38,5306,NaN,GC,+ 06:50,32 ,22726,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
379,2023,1,39,752,NaN,GC,+ 07:34,63 ,21810,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
380,2023,1,40,37447,NaN,GC,+ 07:36,81 ,21815,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
381,2023,1,41,139004,NaN,GC,+ 07:52,124 ,22310,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
382,2023,1,42,27304,NaN,GC,+ 08:13,17 ,21802,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
383,2023,1,43,2211,NaN,GC,+ 08:34,1 ,28389,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
384,2023,1,44,38937,NaN,GC,+ 09:05,55 ,23414,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
385,2023,1,45,55807,NaN,GC,+ 09:15,35 ,22726,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
386,2023,1,46,8813,NaN,GC,+ 09:19,45 ,25886,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
387,2023,1,47,920,NaN,GC,+ 09:30,163 ,27133,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
388,2023,1,48,22267,NaN,GC,+ 09:42,52 ,23414,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
389,2023,1,49,333,NaN,GC,+ 10:01,122 ,22310,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
390,2023,1,50,2322,NaN,GC,+ 10:08,111 ,21831,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
391,2023,1,51,16643,NaN,GC,+ 10:19,176 ,22246,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
392,2023,1,52,10975,NaN,GC,+ 10:35,107 ,27884,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
393,2023,1,53,76065,NaN,GC,+ 10:46,95 ,21828,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
394,2023,1,54,37445,NaN,GC,+ 10:48,4 ,28389,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
395,2023,1,55,71185,NaN,GC,+ 10:52,44 ,25886,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
396,2023,1,56,97578,NaN,GC,+ 11:11,93 ,21828,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
397,2023,1,57,44537,NaN,GC,+ 11:34,73 ,22369,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
398,2023,1,58,79947,NaN,GC,+ 12:06,14 ,21802,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
399,2023,1,59,90909,NaN,GC,+ 12:08,132 ,21834,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
400,2023,1,60,77599,NaN,GC,+ 12:23,164 ,27133,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
401,2023,1,61,22133,NaN,GC,+ 12:36,114 ,21831,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
402,2023,1,62,327,NaN,GC,+ 13:03,16 ,21802,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
403,2023,1,63,3361,NaN,GC,+ 13:17,146 ,21840,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
404,2023,1,64,45987,NaN,GC,+ 13:54,145 ,21840,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
405,2023,1,65,6414,NaN,GC,+ 14:02,37 ,22726,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
406,2023,1,66,77137,NaN,GC,+ 15:04,116 ,21831,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
407,2023,1,67,21855,NaN,GC,+ 15:09,82 ,21815,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
408,2023,1,68,16986,NaN,GC,+ 15:45,113 ,21831,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
409,2023,1,69,7729,NaN,GC,+ 15:49,137 ,21834,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
410,2023,1,70,828,NaN,GC,+ 16:00,97 ,21828,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
411,2023,1,71,6246,NaN,GC,+ 17:36,172 ,22246,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
412,2023,1,72,6409,NaN,GC,+ 17:48,126 ,22310,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
413,2023,1,73,9894,NaN,GC,+ 18:29,77 ,22369,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
414,2023,1,74,729,NaN,GC,+ 18:55,117 ,21831,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
415,2023,1,75,2978,NaN,GC,+ 19:01,5 ,28389,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
416,2023,1,76,65570,NaN,GC,+ 19:26,43 ,25886,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
417,2023,1,77,1580,NaN,GC,+ 19:34,24 ,23979,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
418,2023,1,78,64650,NaN,GC,+ 19:35,62 ,21810,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
419,2023,1,79,77493,NaN,GC,+ 19:49,94 ,21828,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
420,2023,1,80,70759,NaN,GC,+ 19:52,56 ,23414,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
421,2023,1,81,7771,NaN,GC,+ 19:56,156 ,24592,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
422,2023,1,82,100123,NaN,GC,+ 19:56,157 ,24592,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
423,2023,1,83,52665,NaN,GC,+ 20:41,102 ,27884,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
424,2023,1,84,37401,NaN,GC,+ 20:48,162 ,27133,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
425,2023,1,85,37306,NaN,GC,+ 20:57,144 ,21840,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
426,2023,1,86,5836,NaN,GC,+ 21:15,25 ,23979,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
427,2023,1,87,32892,NaN,GC,+ 21:47,154 ,24592,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
428,2023,1,88,716,NaN,GC,+ 22:28,91 ,21828,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
429,2023,1,89,706,NaN,GC,+ 22:43,182 ,22311,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
430,2023,1,90,63295,NaN,GC,+ 23:04,192 ,None,Australia,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
431,2023,1,91,568,NaN,GC,+ 23:30,183 ,22311,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
432,2023,1,92,38169,NaN,GC,+ 23:40,123 ,22310,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
433,2023,1,93,61049,NaN,GC,+ 24:42,74 ,22369,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
434,2023,1,94,16816,NaN,GC,+ 24:58,33 ,22726,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
435,2023,1,95,4779,NaN,GC,+ 25:10,76 ,22369,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
436,2023,1,96,55141,NaN,GC,+ 25:12,7 ,28389,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
437,2023,1,97,14712,NaN,GC,+ 25:14,134 ,21834,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
438,2023,1,98,75998,NaN,GC,+ 25:22,147 ,21840,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
439,2023,1,99,118611,NaN,GC,+ 25:23,151 ,24592,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
440,2023,1,100,16573,NaN,GC,+ 25:25,191 ,None,Australia,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
441,2023,1,101,46626,NaN,GC,+ 25:28,125 ,22310,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
442,2023,1,102,2327,NaN,GC,+ 26:29,3 ,28389,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
443,2023,1,103,132639,NaN,GC,+ 27:24,174 ,22246,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
444,2023,1,104,37286,NaN,GC,+ 28:35,54 ,23414,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
445,2023,1,105,104697,NaN,GC,+ 29:21,152 ,24592,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
446,2023,1,106,96312,NaN,GC,+ 29:33,85 ,21815,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
447,2023,1,107,47830,NaN,GC,+ 30:01,66 ,21810,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
448,2023,1,108,64651,NaN,GC,+ 31:18,135 ,21834,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
449,2023,1,109,780,NaN,GC,+ 31:46,53 ,23414,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
450,2023,1,110,10802,NaN,GC,+ 32:28,105 ,27884,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
451,2023,1,111,9932,NaN,GC,+ 33:15,173 ,22246,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
452,2023,1,112,118675,NaN,GC,+ 34:00,83 ,21815,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
453,2023,1,113,90919,NaN,GC,+ 34:27,197 ,None,Australia,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
454,2023,1,114,6557,NaN,GC,+ 35:07,167 ,27133,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
455,2023,1,115,7910,NaN,GC,+ 35:26,166 ,27133,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
456,2023,1,116,37430,NaN,GC,+ 36:06,75 ,22369,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
457,2023,1,117,713,NaN,GC,+ 38:55,181 ,22311,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
458,2023,1,118,84264,NaN,GC,+ 44:53,57 ,23414,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
459,2023,1,119,136005,NaN,GC,+ 46:00,195 ,None,Australia,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
460,2023,1,120,20581,NaN,GC,+ 46:40,23 ,23979,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
461,2023,1,121,55101,NaN,GC,+ 54:29,36 ,22726,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
462,2023,1,DNF,81890,NaN,GC,,72 ,22369,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
463,2023,1,DNF,3096,NaN,GC,,22 ,23979,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
464,2023,1,DNF,16506,NaN,GC,,26 ,23979,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
465,2023,1,DNF,28781,NaN,GC,,27 ,23979,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
466,2023,1,DNF,135733,NaN,GC,,193 ,None,Australia,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
467,2023,1,DNF,81699,NaN,GC,,194 ,None,Australia,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
468,2023,1,DNF,90809,NaN,GC,,196 ,None,Australia,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
469,2023,1,DNF,45364,NaN,GC,,175 ,22246,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
470,2023,1,DNF,6555,NaN,GC,,34 ,22726,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
471,2023,1,DNF,47124,NaN,GC,,104 ,27884,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
472,2023,1,DNF,3187,NaN,GC,,106 ,27884,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
473,2023,1,DNF,90911,NaN,GC,,185 ,22311,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
474,2023,1,DNF,41,NaN,GC,,112 ,21831,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
475,2023,1,DNF,80586,NaN,GC,,42 ,25886,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
476,2023,1,DNF,27295,NaN,GC,,64 ,21810,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
477,2023,1,DNF,143307,NaN,GC,,67 ,21810,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
478,2023,1,DNF,39009,NaN,GC,,6 ,28389,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
479,2023,1,DNF,3287,NaN,GC,,133 ,21834,None,Men,Tour Down Under,Road,AU,2.UWT,Stage Race,2023/01/17,2023/01/22
480,2023,8467,1,108085,NaN,GC,03:21:17,41 ,34149,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
481,2023,8467,2,56273,NaN,GC,+ 03:16,1 ,33369,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
482,2023,8467,3,73995,NaN,GC,+ 03:31,6 ,33369,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
483,2023,8467,4,167256,NaN,GC,+ 03:34,31 ,34495,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
484,2023,8467,5,165421,NaN,GC,+ 05:31,5 ,33369,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
485,2023,8467,6,42153,NaN,GC,+ 05:31,2 ,33369,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
486,2023,8467,7,90955,NaN,GC,+ 06:27,34 ,34495,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
487,2023,8467,8,6552,NaN,GC,+ 06:27,45 ,34149,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
488,2023,8467,9,46141,NaN,GC,+ 06:27,75 ,34370,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
489,2023,8467,10,23140,NaN,GC,+ 06:27,13 ,None,New Zealand,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
490,2023,8467,11,89436,NaN,GC,+ 06:48,3 ,33369,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
491,2023,8467,12,126632,NaN,GC,+ 06:48,43 ,34149,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
492,2023,8467,13,82575,NaN,GC,+ 06:52,4 ,33369,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
493,2023,8467,14,89485,NaN,GC,+ 07:09,83 ,None,Southern Cross Racing,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
494,2023,8467,15,151975,NaN,GC,+ 07:09,115 ,None,Gravel and Tar Invitational,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
495,2023,8467,16,22529,NaN,GC,+ 07:42,51 ,33279,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
496,2023,8467,17,188110,NaN,GC,+ 07:47,71 ,34370,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
497,2023,8467,18,151980,NaN,GC,+ 08:29,95 ,34371,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
498,2023,8467,19,167911,NaN,GC,+ 08:34,81 ,None,Southern Cross Racing,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
499,2023,8467,20,151520,NaN,GC,+ 11:34,84 ,None,Southern Cross Racing,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
500,2023,8467,21,165277,NaN,GC,+ 11:34,123 ,None,Manawatu Selection,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
501,2023,8467,22,130370,NaN,GC,+ 12:59,16 ,None,New Zealand,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
502,2023,8467,23,17124,NaN,GC,+ 12:59,21 ,34313,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
503,2023,8467,24,206993,NaN,GC,+ 12:59,105 ,34369,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
504,2023,8467,25,158933,NaN,GC,+ 12:59,11 ,None,New Zealand,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
505,2023,8467,26,6291,NaN,GC,+ 12:59,22 ,34313,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
506,2023,8467,27,21900,NaN,GC,+ 12:59,26 ,34313,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
507,2023,8467,28,151971,NaN,GC,+ 12:59,44 ,34149,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
508,2023,8467,29,193277,NaN,GC,+ 12:59,72 ,34370,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
509,2023,8467,30,167850,NaN,GC,+ 12:59,73 ,34370,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
510,2023,8467,OOT,88063,NaN,GC,,35 ,34495,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
511,2023,8467,OOT,90816,NaN,GC,,36 ,34495,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
512,2023,8467,OOT,206413,NaN,GC,,111 ,None,Gravel and Tar Invitational,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
513,2023,8467,OOT,89539,NaN,GC,,42 ,34149,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
514,2023,8467,OOT,38836,NaN,GC,,23 ,34313,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
515,2023,8467,DNF,108737,NaN,GC,,33 ,34495,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
516,2023,8467,DNF,138837,NaN,GC,,93 ,34371,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
517,2023,8467,DNF,167910,NaN,GC,,94 ,34371,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
518,2023,8467,DNF,89632,NaN,GC,,96 ,34371,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
519,2023,8467,DNF,111842,NaN,GC,,92 ,34371,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
520,2023,8467,DNF,20546,NaN,GC,,53 ,33279,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
521,2023,8467,DNF,177920,NaN,GC,,52 ,33279,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
522,2023,8467,DNF,20193,NaN,GC,,55 ,33279,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
523,2023,8467,DNF,20544,NaN,GC,,54 ,33279,None,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
524,2023,8467,DNF,202266,NaN,GC,,113 ,None,Gravel and Tar Invitational,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
525,2023,8467,DNF,207068,NaN,GC,,131 ,None,Gravel and Tar Invitational,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
526,2023,8467,DNF,207067,NaN,GC,,114 ,None,Gravel and Tar Invitational,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
527,2023,8467,DNF,151476,NaN,GC,,112 ,None,Gravel and Tar Invitational,Men,Gravel and Tar,Road,NZ,1.2,One Day,2023/01/21,2023/01/21
