season,first_cycling_team_id,team_name,uci_division_id,uci_division_name
2023,39272,Balbanera,3,Men's Conti
2023,37311,Ballymena RC,3,Men's Conti
2023,34781,Baloise Trek Lions,3,Men's Conti
2023,34622,Banbridge CC,3,Men's Conti
2023,37616,Bangalore Mavericks Racing,3,Men's Conti
2023,35407,Baqué Cycling Team,3,Men's Conti
2023,33575,Basso Team Flanders,3,Men's Conti
2023,37158,Bataia Brigade,3,Men's Conti
2023,37858,Bathurst,3,Men's Conti
2023,38733,Bauer Sport Cycling Team,3,Men's Conti
2023,38113,Bausch Factory Racing,3,Men's Conti
2023,38546,Bayelsa State,3,Men's Conti
2023,34611,Bayside Citroen,3,Men's Conti
2023,37186,Bazin C.H.Saone,3,Men's Conti
2023,38590,BBK Draj Krug Bihac,3,Men's Conti
2023,38613,BC Private Member,3,Men's Conti
2023,37943,BC.ANELLO,3,Men's Conti
2023,37428,BCC Race Team,3,Men's Conti
2023,38482,BD Sloga,3,Men's Conti
2023,36330,Beaupréau V.S.,3,Men's Conti
2023,39267,Beijing ,3,Men's Conti
2023,39443,Belarus National Team,3,Men's Conti
2023,36929,Bellmare Racing Team,3,Men's Conti
2023,36668,Bellurgan Wheelers,3,Men's Conti
2023,34732,Bendigo &amp; District CC,3,Men's Conti
2023,33664,Benediction Kitei Pro 2020,3,Men's Conti
2023,39713,Bengo,3,Men's Conti
2023,37344,Bergen CK,3,Men's Conti
2023,39337,Berliner TSC,3,Men's Conti
2023,37547,Berthold Rad Team,3,Men's Conti
2023,34898,Best Buddies Racing,3,Men's Conti
2023,37513,Beuer Sport CT,3,Men's Conti
2023,33549,Béziers Méditerranée Cyclisme,3,Men's Conti
2023,38736,BFH,3,Men's Conti
2023,37780,BHST Cycling Team,3,Men's Conti
2023,37562,Bialini Gomola CCN,3,Men's Conti
2023,38130,Bic.Valdayo,3,Men's Conti
2023,39804,Bicharracos,3,Men's Conti
2023,36836,Bici Sprint Tarija,3,Men's Conti
2023,33965,Bicicletas Rodriguez-Extremadura,3,Men's Conti
2023,38837,Bicicletta di Maru,3,Men's Conti
2023,38762,Bicicletta Factory,3,Men's Conti
2023,37415,Bicycle Garage Nairobi,3,Men's Conti
2023,38540,Bicycle Habitat-Verge Sport,3,Men's Conti
2023,36642,Bicycle Haus,3,Men's Conti
2023,38522,Bicycle Works,3,Men's Conti
2023,34962,Bihar,3,Men's Conti
2023,39360,Bike &amp; Go Inverse,3,Men's Conti
2023,34601,BIKE AID Development,3,Men's Conti
2023,37794,Bike Center Pantanal,3,Men's Conti
2023,38610,Bike Fanatics,3,Men's Conti
2023,38116,Bike Inn Team,3,Men's Conti
2023,37550,Bike Market Team,3,Men's Conti
2023,37529,Bike UP Cycling,3,Men's Conti
2023,38102,BikeBeat RT - RSC Komet Ludwigsburg,3,Men's Conti
2023,38766,BikeGo-Inverse,3,Men's Conti
2023,37150,Bikemart,3,Men's Conti
2023,37213,Bikes Claessens-Jurdie Outdoor Concepts Racing Team,3,Men's Conti
2023,40774,Bikes RacingTeam,3,Men's Conti
2023,40468,Bikes SC,3,Men's Conti
2023,40373,Bikexpert CT,3,Men's Conti
2023,34859,Bingo Shimanami eNShare,3,Men's Conti
2023,34730,Binh Duong,3,Men's Conti
2023,36418,Bisiklet Hareketi SKD,3,Men's Conti
2023,40242,BJ Carter Builders,3,Men's Conti
2023,38311,Bjartur,3,Men's Conti
2023,38842,BK Bunbar,3,Men's Conti
2023,38481,BK Dinamo,3,Men's Conti
2023,38510,BK Dzada,3,Men's Conti
2023,38843,BK Ivanic,3,Men's Conti
2023,38509,BK Pljevlja,3,Men's Conti
2023,38846,BK Siroki,3,Men's Conti
2023,38587,BK Tuzla,3,Men's Conti
2023,38841,BK Zadar,3,Men's Conti
2023,36452,BKara St.Joseph SC,3,Men's Conti
2023,40461,Black Spoke CA,3,Men's Conti
2023,34746,Blackburn CC,3,Men's Conti
2023,34733,Blackshaw Racing,3,Men's Conti
2023,38445,Blacksmith Cycle,3,Men's Conti
2023,34629,Blarney CC,3,Men's Conti
2023,37818,Blau Blitzen,3,Men's Conti
2023,37045,Blaze Miyazaki,3,Men's Conti
2023,38167,Blindleia CK,3,Men's Conti
2023,38951,Blitz,3,Men's Conti
2023,40386,Blitzkrieg Racing,3,Men's Conti
2023,39237,Blue Bicycle Riders,3,Men's Conti
2023,37707,Blue Demon,3,Men's Conti
2023,40313,Blue Rocks,3,Men's Conti
2023,37915,BM Racing ZUNOW,3,Men's Conti
2023,35173,BMV Pol.Boliviana-Coffy,3,Men's Conti
2023,38221,BN Cycling Team,3,Men's Conti
2023,37797,Body &amp; Bike - BMB Boekhouding,3,Men's Conti
2023,37474,Bodø CK,3,Men's Conti
2023,34623,Bohermeen CC,3,Men's Conti
2023,37402,BONDS Shizuoka,3,Men's Conti
2023,37829,Bonne Chance ACA,3,Men's Conti
2023,36744,Boost Cycle Sport,3,Men's Conti
2023,38217,Borac-Cacak,3,Men's Conti
2023,38569,Boston Racinf Indp.,3,Men's Conti
2023,38782,Botrail CC,3,Men's Conti
2023,36669,Bottecchia RC,3,Men's Conti
2023,33010,Bourg-en-Bresse Ain Cyclisme,3,Men's Conti
2023,36381,Boyaca Avanza,3,Men's Conti
2023,39097,BP Pagcor Cycling ,3,Men's Conti
2023,36144,Bragado Cycles Club,3,Men's Conti
2023,37076,Brakni,3,Men's Conti
2023,34646,Bray Wheelers,3,Men's Conti
2023,37796,Brazil Team Cy.,3,Men's Conti
2023,38646,Brazucas C.C.,3,Men's Conti
2023,38777,BRC Zugvogel Berlin 1901,3,Men's Conti
2023,38523,BRCC,3,Men's Conti
2023,37561,BRCC Banyuwangi,3,Men's Conti
2023,37240,Breakaway CC,3,Men's Conti
2023,38308,Breiðablik,3,Men's Conti
2023,36957,Brezza - Kamihagi,3,Men's Conti
2023,37843,Bridge Bike Products,3,Men's Conti
2023,38317,Brigetio KSE,3,Men's Conti
2023,39349,Brighton Mitre,3,Men's Conti
2023,34825,Brisbane CC,3,Men's Conti
2023,40434,Brive Agglo Cyclisme,3,Men's Conti
2023,33744,Brocar-Ale,3,Men's Conti
2023,34262,Brocoli Mecánico-Sakata,3,Men's Conti
2023,38452,Brother UK-Orient,3,Men's Conti
2023,39313,Brucicle-Moofy-Rodonaves-FME Brusqu,3,Men's Conti
2023,36916,Brunei Continental Cycling Team,3,Men's Conti
2023,34582,Brunswick,3,Men's Conti
2023,37099,Brussels Cycling Team,3,Men's Conti
2023,37839,Bryton Racing Team,3,Men's Conti
2023,38589,BSK Banja Luka,3,Men's Conti
2023,36410,BTWQ,3,Men's Conti
2023,38593,Buca Belediyesi GSK,3,Men's Conti
2023,34635,Burren Cycling Club,3,Men's Conti
2023,38592,Bursa Buyuksehir BSKD,3,Men's Conti
2023,38376,Buruczki Training S,3,Men's Conti
2023,40239,Business South,3,Men's Conti
2023,36493,ButcherBox Cycling,3,Men's Conti
2023,38166,Bygdø IL,3,Men's Conti
2023,38545,Bålsta CK,3,Men's Conti
2023,40240,C Brown Builders,3,Men's Conti
2023,35744,C.A. Villa Teresa,3,Men's Conti
2023,36396,C.A.Chacarita,3,Men's Conti
2023,37760,C.A.Flores,3,Men's Conti
2023,36302,C.Amal Souk Sebt,3,Men's Conti
2023,34700,C.C Bonaerense,3,Men's Conti
2023,34796,C.C. Ñielol,3,Men's Conti
2023,39463,C.C.20 La Rioja,3,Men's Conti
2023,38548,C.C.Al-Andalus,3,Men's Conti
2023,36408,C.C.Andalucia Nature,3,Men's Conti
2023,37387,C.C.Anil Rathnasiri,3,Men's Conti
2023,40344,C.C.Arias Peru,3,Men's Conti
2023,36824,C.C.Artanenc,3,Men's Conti
2023,40551,C.C.Artigas de San Ramon,3,Men's Conti
2023,35184,C.C.Biking Point,3,Men's Conti
2023,39626,C.C.Cammarts,3,Men's Conti
2023,39371,C.C.Cardedeu,3,Men's Conti
2023,39372,C.C.Cardedeu,3,Men's Conti
2023,40549,C.C.Carmelo,3,Men's Conti
2023,34122,C.C.Catral-Telfy,3,Men's Conti
2023,34845,C.C.Cerro Largo,3,Men's Conti
2023,36091,C.C.Chacabuco,3,Men's Conti
2023,36278,C.C.Cicles Vic,3,Men's Conti
2023,35087,C.C.Ciudad del Plata,3,Men's Conti
2023,38129,C.C.Cyclon Zaragoza,3,Men's Conti
2023,36303,C.C.Detroit de Tanger,3,Men's Conti
2023,33158,C.C.Ergué Gaberic,3,Men's Conti
2023,38087,C.C.Escurialense,3,Men's Conti
2023,34849,C.C.Fenix,3,Men's Conti
2023,36108,C.C.for All,3,Men's Conti
2023,39301,C.C.Fornells de la Selva,3,Men's Conti
2023,39374,C.C.Fraga,3,Men's Conti
2023,38992,C.C.Getafe,3,Men's Conti
2023,36511,C.C.Grupeta de la Safor,3,Men's Conti
2023,34874,C.C.Hegoplac-G4,3,Men's Conti
2023,38935,C.C.Helsinki,3,Men's Conti
2023,38421,C.C.Isle of Man,3,Men's Conti
2023,36639,C.C.Jaen Ruta del Aove,3,Men's Conti
2023,36872,C.C.Kelaa des Sraghna,3,Men's Conti
2023,36482,C.C.Le Boulou,3,Men's Conti
2023,40550,C.C.Los Magos,3,Men's Conti
2023,38681,C.C.Luton,3,Men's Conti
2023,38535,C.C.Mancor de la Vall,3,Men's Conti
2023,34795,C.C.Melipulli,3,Men's Conti
2023,35616,C.C.Miami-Megabici,3,Men's Conti
2023,40539,C.C.Minas,3,Men's Conti
2023,34876,C.C.Monpedal Castellon,3,Men's Conti
2023,39251,C.C.Moreno Periñan,3,Men's Conti
2023,36304,C.C.Nouvelle Generation,3,Men's Conti
2023,34797,C.C.Osorno,3,Men's Conti
2023,34908,C.C.Pardinyes,3,Men's Conti
2023,34809,C.C.Patagonia Austral,3,Men's Conti
2023,33342,C.C.Périgueux-Dordogne,3,Men's Conti
2023,35700,C.C.Plancoët,3,Men's Conti
2023,34727,C.C.Polop,3,Men's Conti
2023,37173,C.C.Portinatx Cycling Team,3,Men's Conti
2023,40342,C.C.Puente Piedra,3,Men's Conti
2023,37873,C.C.Ratpenat,3,Men's Conti
2023,36395,C.C.Rodriguez,3,Men's Conti
2023,38084,C.C.Sa Pobla,3,Men's Conti
2023,40542,C.C.Saavedra de Bella Union,3,Men's Conti
2023,38531,C.C.Saint Louisien,3,Men's Conti
2023,35046,C.C.San Vicente,3,Men's Conti
2023,36874,C.C.Sant Gregori,3,Men's Conti
2023,36917,C.C.Sepelaco,3,Men's Conti
2023,38740,C.C.So Pedal,3,Men's Conti
2023,35088,C.C.Tacuarembo,3,Men's Conti
2023,38337,C.C.Terres de Lleida,3,Men's Conti
2023,37433,C.C.Trevol-Bikesports,3,Men's Conti
2023,39030,C.C.Turiaso,3,Men's Conti
2023,39388,C.C.Uas,3,Men's Conti
2023,34887,C.C.Vauclinois,3,Men's Conti
2023,36922,C.C.Viclass,3,Men's Conti
2023,36413,C.C.Vigues,3,Men's Conti
2023,37388,C.C.Viking,3,Men's Conti
2023,39260,C.D.A Bloque,3,Men's Conti
2023,36661,C.D.Alcores Bike,3,Men's Conti
2023,38515,C.D.Bike Team Project,3,Men's Conti
2023,40348,C.D.Ciclismo,3,Men's Conti
2023,39250,C.D.Dental Luque Team,3,Men's Conti
2023,36638,C.D.Etipon Bike,3,Men's Conti
2023,38745,C.D.Harman Bikes,3,Men's Conti
2023,36062,C.D.Hovalis,3,Men's Conti
2023,38744,C.D.Kanina Bikes,3,Men's Conti
2023,36412,C.D.Kazajoz CT,3,Men's Conti
2023,38534,C.D.Montiz,3,Men's Conti
2023,36637,C.D.Oliva Metal.Bike,3,Men's Conti
2023,35947,C.D.R-Telecom,3,Men's Conti
2023,38492,C.D.Seven Pro Cycling,3,Men's Conti
2023,38517,C.D.Z2 Bike,3,Men's Conti
2023,36279,C.E.3HM,3,Men's Conti
2023,36702,C.E.A.R 54 Once,3,Men's Conti
2023,39373,C.E.Barcelona Pista,3,Men's Conti
2023,39478,C.E.Triasport,3,Men's Conti
2023,36305,C.J.Agadir Cyc,3,Men's Conti
2023,38148,C.K.Aarhus,3,Men's Conti
2023,39083,C.K.Falange Bratislava,3,Men's Conti
2023,37869,C.K.Olympik Trnava,3,Men's Conti
2023,38209,C.K.Slavko Bratislava,3,Men's Conti
2023,38595,C.K.Sundet,3,Men's Conti
2023,36548,C.Master-Xela,3,Men's Conti
2023,39625,C.N.Vic ETB,3,Men's Conti
2023,36281,C.S.Chabab Inezgane,3,Men's Conti
2023,39515,C.S.Chinonais,3,Men's Conti
2023,38720,C.S.Intersport,3,Men's Conti
2023,38227,C.S.Vointa Cluj-Napoca,3,Men's Conti
2023,37471,C.T. Keukens Buysse Knesselare VZW,3,Men's Conti
2023,37221,C.T.Kaydall,3,Men's Conti
2023,40543,C.Zorrilla de San Martin,3,Men's Conti
2023,36331,CA Castelsarrasin ,3,Men's Conti
2023,37134,Cablotech Biotraining Team,3,Men's Conti
2023,38772,Caciques Team Nicoya,3,Men's Conti
2023,34799,Cafe Fundador-Clap Uno,3,Men's Conti
2023,37777,Caffi Gruff,3,Men's Conti
2023,39031,Caja de Ahorro-Alcaldia de Panama,3,Men's Conti
2023,33915,Caja Rural-Alea,3,Men's Conti
2023,40301,Calcit Bike Team,3,Men's Conti
2023,37363,Calvisson VTT,3,Men's Conti
2023,37143,Calzaturieri Montegranaro,3,Men's Conti
2023,36736,CAM Bordeaux,3,Men's Conti
2023,38767,CAM Velo Team,3,Men's Conti
2023,37012,Camaguey,3,Men's Conti
2023,38615,Cambridge University CC,3,Men's Conti
2023,37702,Caminos de Omar,3,Men's Conti
2023,34298,Campana Imballaggi Geo&amp;Tex Trentino,3,Men's Conti
2023,37161,Campe Cycling Team,3,Men's Conti
2023,36920,Camping Nauta Tenerife-Ulevel,3,Men's Conti
2023,37935,Campione,3,Men's Conti
2023,36553,Campo Verde,3,Men's Conti
2023,40307,CAN Potosi,3,Men's Conti
2023,38077,Cannondale Echelon pb 4iii,3,Men's Conti
2023,36696,Cano,3,Men's Conti
2023,36654,Canterbury,3,Men's Conti
2023,39720,Cape Verde National Team,3,Men's Conti
2023,38118,Capricornis,3,Men's Conti
2023,38979,Carabobo Team,3,Men's Conti
2023,38542,Carba SC,3,Men's Conti
2023,34844,Carbonbike Giordana by Gen Z,3,Men's Conti
2023,36397,Cardona Wanderers,3,Men's Conti
2023,36628,Carithos CT,3,Men's Conti
2023,34649,Carn Wheelers,3,Men's Conti
2023,34782,Carnegie Caulfield Cycling Club,3,Men's Conti
2023,37250,Carolina CT,3,Men's Conti
2023,40211,Cascavel Bike Platoom,3,Men's Conti
2023,40497,Castaño Team,3,Men's Conti
2023,36670,Castlebar CC,3,Men's Conti
2023,36068,Çatalhuyuk Cumra Belediye Spor Kulübü Dernegi,3,Men's Conti
2023,40433,Cavigal Nice Sports,3,Men's Conti
2023,37803,CBM Racing Team,3,Men's Conti
2023,37367,CC Bedarieux,3,Men's Conti
2023,38004,CC Bourg-Blanc,3,Men's Conti
2023,38498,CC Châteaugiron,3,Men's Conti
2023,37985,CC Ernéen,3,Men's Conti
2023,32985,CC Etupes,3,Men's Conti
2023,37061,CC Formerie,3,Men's Conti
2023,40430,CC Mainsat Evaux,3,Men's Conti
2023,36485,CC Marmande 47,3,Men's Conti
2023,33791,CC Nogent-sur-Oise,3,Men's Conti
2023,37205,CC Pavé76,3,Men's Conti
2023,40428,CC Varennes-Vauzelles,3,Men's Conti
2023,34203,CC Villeneuve Saint-Germain,3,Men's Conti
2023,38005,CC Vitréen,3,Men's Conti
2023,34495,CCACHE x Par Küp,3,Men's Conti
2023,37491,CCB Racing,3,Men's Conti
2023,39704,CCC Kilamba,3,Men's Conti
2023,38773,CCDR Cartago,3,Men's Conti
2023,39334,CCDR Desamparados,3,Men's Conti
2023,39358,CCDR Paraiso,3,Men's Conti
2023,36953,CCDR San Carlos,3,Men's Conti
2023,39359,CCDR San Jose,3,Men's Conti
2023,37974,CCH Icehearts Racing Team,3,Men's Conti
2023,37342,CCL Matdiver,3,Men's Conti
2023,38180,CCM Region de Samara,3,Men's Conti
2023,38652,CCN Factory Racing,3,Men's Conti
2023,36954,CCRD Sarapiqui,3,Men's Conti
2023,34846,CCS Barrio Artigas de 33,3,Men's Conti
2023,36400,CCSD Amanecer,3,Men's Conti
2023,36649,CDC,3,Men's Conti
2023,37850,CDC El AS,3,Men's Conti
2023,37846,CDC Hualane,3,Men's Conti
2023,37845,CDC Infinito,3,Men's Conti
2023,37564,CDE Ciclista Corredor,3,Men's Conti
2023,36698,CDE Sin Fronteras ,3,Men's Conti
2023,39036,CDEF Team Bicicoca,3,Men's Conti
2023,37847,CDP Perfomance,3,Men's Conti
2023,36375,CEDRE,3,Men's Conti
2023,40236,Central Benchmakers,3,Men's Conti
2023,37452,Central Burgalesa de Pescados,3,Men's Conti
2023,37246,Century RAC,3,Men's Conti
2023,36513,Ceramicas Castelli-ADD Xela,3,Men's Conti
2023,37855,CeramicSpeed Herning CK Elite,3,Men's Conti
2023,38822,Ceska Sporitelna-Accolade,3,Men's Conti
2023,37725,Cez Cyklo Team Tabor,3,Men's Conti
2023,37007,CF5 Academy,3,Men's Conti
2023,38139,CFC Spordiklubi,3,Men's Conti
2023,36687,Chabiba Eriadi Draria,3,Men's Conti
2023,39531,Chakubota Racing,3,Men's Conti
2023,36671,Challenge CC,3,Men's Conti
2023,38987,Chambéry Cyclisme Compétition,3,Men's Conti
2023,34922,Champion System Japan Test Team,3,Men's Conti
2023,34941,Chandigarh,3,Men's Conti
2023,38796,Chapulines Triny,3,Men's Conti
2023,40226,Charcas CT,3,Men's Conti
2023,34959,Charlies Metalced,3,Men's Conti
2023,32997,Charvieu-Chavagneux IC,3,Men's Conti
2023,35172,Chasqui Viacha,3,Men's Conti
2023,40288,Chavarria CC,3,Men's Conti
2023,37003,Chavo Mechanics-ES Cervantes,3,Men's Conti
2023,34957,Chhatisgarh,3,Men's Conti
2023,38860,Chibaponz,3,Men's Conti
2023,38299,Chico CT pb Amain,3,Men's Conti
2023,38012,Choshi Commercial High School ,3,Men's Conti
2023,36769,Chukyo University,3,Men's Conti
2023,37123,Chuo University,3,Men's Conti
2023,38456,Chuquisaca,3,Men's Conti
2023,34867,CIC Olot,3,Men's Conti
2023,38748,Ciclislo,3,Men's Conti
2023,34817,Ciclismo de Politachira,3,Men's Conti
2023,40778,Ciclismo Pelo Mundo,3,Men's Conti
2023,34800,Ciclismo Rio Cruces,3,Men's Conti
2023,34701,Ciclismo Tupungato,3,Men's Conti
2023,40541,Ciclistas Carolinos,3,Men's Conti
2023,38727,Ciclo Cafe Truchas Bike,3,Men's Conti
2023,37704,Ciclo Express,3,Men's Conti
2023,34830,Ciclocorse,3,Men's Conti
2023,34538,Ciclos Oleka,3,Men's Conti
2023,34725,Ciclos Sabater,3,Men's Conti
2023,37011,Ciego de Avila,3,Men's Conti
2023,34339,Ciel Bleu Kanoya,3,Men's Conti
2023,36602,Cienfuegos,3,Men's Conti
2023,36506,Cinch Rise,3,Men's Conti
2023,36100,Cine Elmay,3,Men's Conti
2023,40460,Cinnamon Cafe-Contour Cycles,3,Men's Conti
2023,34691,City Bikes,3,Men's Conti
2023,40480,City Bikes Miami,3,Men's Conti
2023,38973,City CC,3,Men's Conti
2023,37254,Ciudad de Bragado,3,Men's Conti
2023,36098,Ciudad de Chivilcoy-Nitro,3,Men's Conti
2023,36633,Ciudad de Oviedo-Tartiere Auto,3,Men's Conti
2023,34893,Ciudad de Pehuajo,3,Men's Conti
2023,36306,CJS Kasri,3,Men's Conti
2023,38155,CK Bure,3,Men's Conti
2023,37723,CK Dukla Bratislava,3,Men's Conti
2023,37187,CK Hymer,3,Men's Conti
2023,37724,CK Pribram - Fany Gastro,3,Men's Conti
2023,37901,CK Ringen,3,Men's Conti
2023,37868,CK Spartak Tlmace,3,Men's Conti
2023,40426,CL Barlin,3,Men's Conti
2023,38176,ClancyBriggs Cycling Academy,3,Men's Conti
2023,36746,Clean Power Cycl.,3,Men's Conti
2023,34211,CLN Cycling,3,Men's Conti
2023,36672,Clonard RC,3,Men's Conti
2023,36871,Club Agadir Velo VTT,3,Men's Conti
2023,36301,Club Alismailia Meknes,3,Men's Conti
2023,39487,Club AVV Peru,3,Men's Conti
2023,36841,Club Castillo,3,Men's Conti
2023,36681,Club D.E.F Halcones unidos,3,Men's Conti
2023,37949,Club Giro,3,Men's Conti
2023,36401,Club Joselin,3,Men's Conti
2023,37762,Club K6 Naranjal,3,Men's Conti
2023,36399,Club Matadero Pando,3,Men's Conti
2023,40218,Club Miki,3,Men's Conti
2023,36307,Club Omnisports Meknes,3,Men's Conti
2023,35743,Club Paysandu Lil,3,Men's Conti
2023,36394,Club San Isidro ,3,Men's Conti
2023,38612,Club Turing,3,Men's Conti
2023,40223,Club Twitter Bolivia,3,Men's Conti
2023,36403,Club Union 33 Vergara,3,Men's Conti
2023,39298,Club Uptaiet-Inv.Alexander,3,Men's Conti
2023,39534,Clube Dataro de Ciclismo,3,Men's Conti
2023,38742,Clube Maringaense de Ciclismo,3,Men's Conti
2023,39485,CLWB Beicio,3,Men's Conti
2023,37059,CM Aubervilliers 93,3,Men's Conti
2023,38438,CMC cyc,3,Men's Conti
2023,36948,CMS-Prefabricados San Carlos,3,Men's Conti
2023,34847,CNP Bocas del Cufré,3,Men's Conti
2023,38718,Cobra9 - Leigh Surveyors,3,Men's Conti
2023,37817,code 33,3,Men's Conti
2023,39052,Coffeman-Lab4bike,3,Men's Conti
2023,38453,Colchester Rovers,3,Men's Conti
2023,38947,Colibri CT,3,Men's Conti
2023,34912,Colombia Potencia de la Vida-GW,3,Men's Conti
2023,37168,Comite Regional Liege,3,Men's Conti
2023,37763,Competitive Edge Racing,3,Men's Conti
2023,38066,Comrin,3,Men's Conti
2023,37261,Condimentar La Plata,3,Men's Conti
2023,38996,Confit.El Loro-Apure,3,Men's Conti
2023,36814,Connacht,3,Men's Conti
2023,36968,CONQUISTA,3,Men's Conti
2023,36257,Construcciones Qoda,3,Men's Conti
2023,34687,Construcciones Ureña-Cam.San Juan,3,Men's Conti
2023,36240,Contiki Velo Bavarian RT,3,Men's Conti
2023,37976,Continental-Focus,3,Men's Conti
2023,34205,Controlpack-Badia,3,Men's Conti
2023,38754,Coop CT,3,Men's Conti
2023,35192,Copeba-Muebles Madeca-Muni Toto,3,Men's Conti
2023,40163,Copla Team,3,Men's Conti
2023,34890,Coraza Hierros,3,Men's Conti
2023,38058,Corbatas Pindal-Caja Rural,3,Men's Conti
2023,36993,Core Tech Cyc.,3,Men's Conti
2023,35081,Corp Servicable Comerciantes Socopo,3,Men's Conti
2023,36380,Corp.Plateado,3,Men's Conti
2023,34315,Corratec Racing America,3,Men's Conti
2023,39462,Corsa Yamanashi,3,Men's Conti
2023,38682,Cotswold Cycles Trek,3,Men's Conti
2023,39265,Coup Cycle Göppingen,3,Men's Conti
2023,34371,Couplands Booths Group,3,Men's Conti
2023,37822,Cow Gumma,3,Men's Conti
2023,36444,Cowley Road Condors,3,Men's Conti
2023,37816,CR3W,3,Men's Conti
2023,33272,CR4C Roanne,3,Men's Conti
2023,33576,Crabbe Toitures - CC Chevigny,3,Men's Conti
2023,35056,CrankPeddlers,3,Men's Conti
2023,40750,CRC Limoges 87,3,Men's Conti
2023,36234,CRC Team,3,Men's Conti
2023,36596,CRCA - Foundation,3,Men's Conti
2023,37343,CRCA - Rockstars Games,3,Men's Conti
2023,37302,CRCA-Automatic Lonely,3,Men's Conti
2023,37299,CRCA-Big Hit,3,Men's Conti
2023,37305,CRCA-Blue Ribbon,3,Men's Conti
2023,38538,CRCA-Burrowes Brot.,3,Men's Conti
2023,37251,CRCA-Dave Jordan,3,Men's Conti
2023,37492,CRCA-Jamison Capital-Cannondale,3,Men's Conti
2023,37300,CRCA-NYCC-Magen Financia,3,Men's Conti
2023,37298,CRCA-Rubber N.NYC,3,Men's Conti
2023,37304,CRCA-Skratch Labs Ostroy,3,Men's Conti
2023,37297,CRCA-Team Veselka,3,Men's Conti
2023,39275,CRCA-To Be Determined,3,Men's Conti
2023,32986,Cre'Actuel-Marie Morin-U 22,3,Men's Conti
2023,36575,Creative Blue Monster,3,Men's Conti
2023,37356,Creuse Oxygène Guéret,3,Men's Conti
2023,38190,Crimea Republic,3,Men's Conti
2023,38368,Crisa-SEEI,3,Men's Conti
2023,39294,Croix du Sud de Matoury,3,Men's Conti
2023,33710,Cross Team Legendre,3,Men's Conti
2023,38219,Crvena Zvezda,3,Men's Conti
2023,38722,CS Politecnica Cluj-Napoca,3,Men's Conti
2023,36579,CS Velo Racing,3,Men's Conti
2023,38225,CSA Steaua Bucuresti,3,Men's Conti
2023,37887,CSC Olymp,3,Men's Conti
2023,34879,CSCA Propreté 2000,3,Men's Conti
2023,37281,CSD C.C.,3,Men's Conti
2023,38967,Csepel Szigeti,3,Men's Conti
2023,40759,CSM Clamart,3,Men's Conti
2023,38653,CSM Constanta,3,Men's Conti
2023,38228,CSUVT-Devron West CT,3,Men's Conti
2023,37219,CT Atertdaul,3,Men's Conti
2023,37753,CT Declerck Schurijnwerk - Yprauto,3,Men's Conti
2023,36359,CT Kayldall,3,Men's Conti
2023,36355,CT Toproad Roeserbann,3,Men's Conti
2023,37122,CT UW Immo Plus-Pessemier NV,3,Men's Conti
2023,37008,CTC Cycling-AMC,3,Men's Conti
2023,37034,Cuba -A,3,Men's Conti
2023,37035,Cuba-B,3,Men's Conti
2023,38241,Cube-Csömör,3,Men's Conti
2023,36673,Cuchulain CC,3,Men's Conti
2023,40488,Cuiaba,3,Men's Conti
2023,40272,Cure Kijabe,3,Men's Conti
2023,36938,Cutaway Blanchards Coffee,3,Men's Conti
2023,37357,CV Chemillé,3,Men's Conti
2023,40540,CVND San Jacinto,3,Men's Conti
2023,37930,CWASP Atari Maeda,3,Men's Conti
2023,38112,CX- Germany,3,Men's Conti
2023,40518,CX-Italia,3,Men's Conti
2023,39483,Cycle Club Bridgnorth RWG,3,Men's Conti
2023,36727,Cycle Freedom Racing,3,Men's Conti
2023,37511,Cycle Golbéen,3,Men's Conti
2023,37151,Cycle Passion - Scott Racing Team,3,Men's Conti
2023,38294,Cycle Smart-Shiftgear,3,Men's Conti
2023,39322,Cycle Sport-Specialized pb Musel,3,Men's Conti
2023,38375,Cycle-Smart + Romeo,3,Men's Conti
2023,36674,Cycleology RT,3,Men's Conti
2023,37821,Cyclers SNEL,3,Men's Conti
2023,37475,Cycleworld Race Club,3,Men's Conti
2023,38207,Cycling Academy Bratislava,3,Men's Conti
2023,37722,Cycling Academy Trencin,3,Men's Conti
2023,40385,Cycling Brain Racing,3,Men's Conti
2023,37545,Cycling Crew Szostak,3,Men's Conti
2023,34734,Cycling Development Foundation,3,Men's Conti
2023,38146,Cycling Odense,3,Men's Conti
2023,36235,Cycling Sheffield,3,Men's Conti
2023,37159,Cycling Team Dakwerken Stroobant,3,Men's Conti
2023,37190,Cycling Team Houtland-Westkust,3,Men's Conti
2023,37350,Cycling Team Limburg,3,Men's Conti
2023,38109,Cycling Team Rhein-Main Rödermark,3,Men's Conti
2023,34181,Cycling Team Valcavasia,3,Men's Conti
2023,37167,Cycling Vlandeeren,3,Men's Conti
2023,34801,Cyclingwolf,3,Men's Conti
2023,37200,Cyclisme Langueux Trégueux,3,Men's Conti
2023,38458,Cyclo Club,3,Men's Conti
2023,38513,Cyclo Club Bénédictins,3,Men's Conti
2023,40326,Cyclone CC,3,Men's Conti
2023,37416,Cyclopedia,3,Men's Conti
2023,38358,Cyclopedia Misuru,3,Men's Conti
2023,38708,Cykleklubben Fix Rødovre,3,Men's Conti
2023,38204,Cyklo Atom,3,Men's Conti
2023,38235,Cyklo Tym Havirov Team,3,Men's Conti
2023,35926,Cymot RT,3,Men's Conti
