season,team_id,team_name,uci_division
2023,37588,V.C.Vegesack,Men's Junior
2023,37093,V.C.Venta,Men's Junior
2023,38245,V.K .Madal Ball-Skopje,Men's Junior
2023,38582,V.K.Adrenalin Sajkalin,Men's Junior
2023,38580,V.K.Ciklo Phoenix,Men's Junior
2023,38584,V.K.Ciklo Sport,Men's Junior
2023,38581,V.K.Oksizen,Men's Junior
2023,34778,V.S. Hyérois,Men's Junior
2023,37508,V.S.Eguisheim,Men's Junior
2023,38518,Vadebicis,Men's Junior
2023,37542,VALEO IT by RSC88,Men's Junior
2023,33657,Valverde Team-Ricardo Fuentes,Men's Junior
2023,38115,Van den Plas-Hepa Cycling Team,Men's Junior
2023,37120,Van Eyck Sport-Josan-TLD,Men's Junior
2023,33585,Van Gorp Projects-CT Zandhoven,Men's Junior
2023,37098,Van Mossel Heist Cycling Team,Men's Junior
2023,38196,Vanelli-Project Go,Men's Junior
2023,38716,Vasteras CK,Men's Junior
2023,39051,Vatio CC,Men's Junior
2023,40399,VC Annemasse,Men's Junior
2023,37951,VC AVANZARE,Men's Junior
2023,37183,VC Avize,Men's Junior
2023,34349,VC Bocage Vire,Men's Junior
2023,36738,VC Bruilhois,Men's Junior
2023,37355,VC Challandais,Men's Junior
2023,37991,VC Château-Gontier,Men's Junior
2023,38003,VC Conlie,Men's Junior
2023,37232,VC Dolois,Men's Junior
2023,37510,VC Eckwersheim,Men's Junior
2023,40397,VC Fontainebleau Avon,Men's Junior
2023,36960,VC Fukuoka Development Team,Men's Junior
2023,37506,VC Hettange Grande,Men's Junior
2023,39104,VC Le Teilleul Junior,Men's Junior
2023,37237,VC Maursois,Men's Junior
2023,40394,VC Montigny Bretonneux,Men's Junior
2023,36437,VC Nayais,Men's Junior
2023,36733,VC Pays de Lorient,Men's Junior
2023,37505,VC Rambertois,Men's Junior
2023,32805,VC Rouen 76,Men's Junior
2023,36862,VC Saintannais,Men's Junior
2023,37509,VC Sainte-Croix-en-Plaine,Men's Junior
2023,37368,VC Savenay,Men's Junior
2023,37358,VC Sébastiennais,Men's Junior
2023,39516,VC Thouars,Men's Junior
2023,32973,VC Vaulx-en-Velin,Men's Junior
2023,36959,VC Veloce,Men's Junior
2023,32788,VC Villefranche Beaujolais,Men's Junior
2023,37507,VC Wittenheim,Men's Junior
2023,33036,VCA Saint-Quentin,Men's Junior
2023,36859,VCBEJ,Men's Junior
2023,37375,VCJC Curepipe,Men's Junior
2023,37958,VCMS GRIDE,Men's Junior
2023,33037,VCP Loudéac,Men's Junior
2023,33002,VCU Schwenheim,Men's Junior
2023,33586,VDM-Trawobo Cycling Team,Men's Junior
2023,34736,VDR pb Butterfields,Men's Junior
2023,34737,VDR-Sasi,Men's Junior
2023,38717,Vejle CK,Men's Junior
2023,38271,Velo 2000-Rhino Rack,Men's Junior
2023,36070,Velo Bursa Team SKD,Men's Junior
2023,34638,Velo Cafe Magasin,Men's Junior
2023,38076,Velo Cartel,Men's Junior
2023,38568,Velo Club Abdoulaye Thiam,Men's Junior
2023,39511,Velo Club Bora Bora,Men's Junior
2023,39293,Vélo Club de Kourou,Men's Junior
2023,37220,Vélo Club de Maroni,Men's Junior
2023,37072,Velo Club Verrois,Men's Junior
2023,36861,Velo du Centre et de la Caraibe,Men's Junior
2023,38575,Velo Ghost Veloma-Klaipeda,Men's Junior
2023,36205,Velo Kings Racing pb ATP,Men's Junior
2023,37413,Velo Nos,Men's Junior
2023,38357,Velo Racing,Men's Junior
2023,37615,Velo Racing,Men's Junior
2023,38418,Velo Revolution,Men's Junior
2023,37370,Velo Schils Interbike RT,Men's Junior
2023,33032,Vélo Sport Valletais,Men's Junior
2023,38576,Velo Stauliai-Bikko,Men's Junior
2023,36317,Velo Vert Casablanca,Men's Junior
2023,36357,Velo Woolz,Men's Junior
2023,38939,Velo+Bottaribaltic,Men's Junior
2023,37047,Véloce Vannetais Cyclisme,Men's Junior
2023,38295,Velocio Northeast,Men's Junior
2023,40471,Velociped,Men's Junior
2023,36586,Velocius Sport,Men's Junior
2023,39403,Veloclub Edinburgh,Men's Junior
2023,38332,Veloclub Ratisbona,Men's Junior
2023,34739,Velofit Australia,Men's Junior
2023,38694,Velogor,Men's Junior
2023,38999,Velokhaya,Men's Junior
2023,38950,Veloklinika,Men's Junior
2023,38952,Velonova-Bioracer,Men's Junior
2023,38359,Veloscope Racing,Men's Junior
2023,36351,Velosfrënn GUSTY BRUCH,Men's Junior
2023,34870,Velosol Doltcini CT,Men's Junior
2023,38455,Velovit Elite,Men's Junior
2023,38792,Venados Daysa,Men's Junior
2023,32949,Vendée U,Men's Junior
2023,34662,Venezuela Pais Futuro,Men's Junior
2023,40260,Vento-Diberbol,Men's Junior
2023,39045,Veratrix,Men's Junior
2023,37429,Verrazano TR,Men's Junior
2023,36982,Verrazano-San Cristobal,Men's Junior
2023,38497,Verulam-reallymoving.com,Men's Junior
2023,33910,Vetrapo - B-Close Cycling Team,Men's Junior
2023,38578,Vetrunge-Klaipeda,Men's Junior
2023,38451,Vicious Velo,Men's Junior
2023,34738,Victoria Inst.of Sport,Men's Junior
2023,34853,Vida Nueva S.Jacinto,Men's Junior
2023,33927,Vigo-Rias Baixas,Men's Junior
2023,38349,Vilaznia,Men's Junior
2023,38503,Villapinzon,Men's Junior
2023,34740,Villawood,Men's Junior
2023,37390,Villeneuve Cycliste,Men's Junior
2023,37878,Vinama Tp Ho Chi Minh,Men's Junior
2023,37189,Vind! Cycling Project,Men's Junior
2023,38144,VirsotneMarmot,Men's Junior
2023,34814,Virtualbike,Men's Junior
2023,39033,Vitamalt-Direct TT,Men's Junior
2023,37840,Vite Jambe,Men's Junior
2023,37301,Vitesse,Men's Junior
2023,37947,VIVA ZAPPEI,Men's Junior
2023,36676,Viví Tunuyan,Men's Junior
2023,38715,VK Cross Cycling,Men's Junior
2023,38247,VK Enerdži,Men's Junior
2023,38583,VK Kros Cycling,Men's Junior
2023,38306,VK Oxyzhin-Skopje,Men's Junior
2023,38307,VK Pelister,Men's Junior
2023,38248,VK Spid Bajk,Men's Junior
2023,38246,VK Velo-M,Men's Junior
2023,38598,Volata Autopalmer,Men's Junior
2023,39344,Volata-Calderonabike-Sagunto,Men's Junior
2023,34877,Volata-GE,Men's Junior
2023,36194,Voler Factory Team,Men's Junior
2023,35943,Volkswagen-Huertas Motor,Men's Junior
2023,38194,Voronez Region,Men's Junior
2023,33587,VP Consulting Cycling Team,Men's Junior
2023,37188,VPM Moretti SCS,Men's Junior
2023,37233,VS Mâcon,Men's Junior
2023,40388,VSC Beaunois,Men's Junior
2023,37366,VSLL Castres,Men's Junior
2023,38521,VT Construction,Men's Junior
2023,37055,VTT Pays de Vilaine,Men's Junior
2023,36356,VV Tooltime Preizerdaul,Men's Junior
2023,37121,VZW WP de Molenspurters Meulebeke,Men's Junior
2023,34741,Wagga Wagga CC,Men's Junior
2023,36608,Wales Racing Academy,Men's Junior
2023,36720,Wangan Cycling United,Men's Junior
2023,37620,Waod-Bel,Men's Junior
2023,36427,Warragul,Men's Junior
2023,37124,Waseda University,Men's Junior
2023,36817,Waterford Racing Club,Men's Junior
2023,40287,Wateva Boys CT,Men's Junior
2023,38353,Wattbombs Elite,Men's Junior
2023,37215,WCL Bergklimmers,Men's Junior
2023,36818,Wesport Covey Wheelers,Men's Junior
2023,34960,West Bengal,Men's Junior
2023,37613,West Clare CC,Men's Junior
2023,36630,Western Cape,Men's Junior
2023,39689,Western Lakes CC,Men's Junior
2023,38970,Westland Wil Vooruit,Men's Junior
2023,34715,Westrac Alliance,Men's Junior
2023,37535,Wheelbase CabTech Castelli,Men's Junior
2023,38444,Wheels of Bloor-Autostyle Collision,Men's Junior
2023,38114,Wheelsports Metropol Racing,Men's Junior
2023,36615,Wheelsuckers,Men's Junior
2023,37262,Wide Marketing Fiets Haverbeke,Men's Junior
2023,37208,Wielerploeg Groot Amsterdam,Men's Junior
2023,37088,Wielerteam Ieper,Men's Junior
2023,38684,Wightlink-Wight Mountain,Men's Junior
2023,33719,Willebrord Wil Vooruit,Men's Junior
2023,34690,Wilson Bike-Sind.Plastico,Men's Junior
2023,37833,Windy Tsukuba,Men's Junior
2023,34889,Winner Team VTT,Men's Junior
2023,38524,Winners Edge,Men's Junior
2023,37153,WK Noord-West-Brabant,Men's Junior
2023,38457,WLRMcc,Men's Junior
2023,37094,Wold Top The Edge,Men's Junior
2023,34984,Wolfis Racing,Men's Junior
2023,37207,Woonbemiddeling - Bodhi Cycling Team,Men's Junior
2023,36748,Work Health Soluc.R,Men's Junior
2023,37148,WPGA Amsterdam Racing Academy,Men's Junior
2023,36854,WSV de Peddelaars,Men's Junior
2023,39209,WSV de Zwaluwen,Men's Junior
2023,39210,WTC Woerden,Men's Junior
2023,37217,WV Avanti,Men's Junior
2023,39214,WV Breda,Men's Junior
2023,36851,WV de Hanzerenners Zwolle,Men's Junior
2023,39212,WV De Kannibaal,Men's Junior
2023,39219,WV de Valleirenners Axa,Men's Junior
2023,37801,WV Eemland,Men's Junior
2023,37800,WV Noord Holland,Men's Junior
2023,37216,WV RETO,Men's Junior
2023,37772,WV Schijndel - TML Dommelstreek,Men's Junior
2023,34119,WV West Frisia,Men's Junior
2023,34745,X-Speed Australia,Men's Junior
2023,34872,Xabias,Men's Junior
2023,40384,Xarti Racing Goa,Men's Junior
2023,37070,XC Couronne,Men's Junior
2023,37745,Xeelo CT,Men's Junior
2023,33311,XPC Beltrami TSA,Men's Junior
2023,37950,Y's Road,Men's Junior
2023,39376,Yahiko Keirin Club Spirits,Men's Junior
2023,37942,Yaita ARROWS Cycling Team,Men's Junior
2023,36958,Yamaguchi - Gabojin,Men's Junior
2023,36923,Yamanakako Cycling Team,Men's Junior
2023,39338,Yamanashi Gakuin University,Men's Junior
2023,38381,Yamanashi Yoshida HS,Men's Junior
2023,38322,Yantra-Ispolin,Men's Junior
2023,34980,Yasi Cycling Team,Men's Junior
2023,37308,Yoeleo Factory Team,Men's Junior
2023,37834,Yokosuka UNO Racing,Men's Junior
2023,37147,Young Cycling Talent D&amp;D,Men's Junior
2023,34492,Yowamushi Pedal Cycling Team,Men's Junior
2023,37913,YURIFit Cycling Team,Men's Junior
2023,37761,Z6 Cyclone Team,Men's Junior
2023,34660,Zabalgarbi-Photon,Men's Junior
2023,38688,Zabaykalski Krai,Men's Junior
2023,34705,Zamora Enamora,Men's Junior
2023,32787,Zappi Racing Team,Men's Junior
2023,36388,Zappi RT,Men's Junior
2023,39049,Zartelecom,Men's Junior
2023,36956,Zebol-Elky Maria,Men's Junior
2023,38244,Zengo SE,Men's Junior
2023,34905,Zero Zero IKJ Sport,Men's Junior
2023,34899,Ziel Cycling Club,Men's Junior
2023,38255,Ziggurat Racing,Men's Junior
2023,39721,Zimbabwe National Team,Men's Junior
2023,37940,Zippy Cycle Club,Men's Junior
2023,38588,Zmaj od Bosne,Men's Junior
2023,38826,ZMLR,Men's Junior
2023,37001,Zorribike-Cardiva,Men's Junior
2023,38199,ZRTC Theo Middelkamp,Men's Junior
2023,37214,Zuyd CT,Men's Junior
2023,38527,ZVP Opto Reseau,Men's Junior
2023,39218,ZWC D.T.S.,Men's Junior
2023,38131,ZZK Team,Men's Junior
2023,39026,Ørsta SK,Men's Junior
2023,32830,AG Insurance-NXTG U23 Team,Men's Amateur
2023,32763,AG Insurance-Soudal Quick-Step Team,Men's Amateur
2023,34766,ARA | Skip Capital,Men's Amateur
2023,33281,Arkéa Pro Cycling Team,Men's Amateur
2023,35029,Aromitalia Basso Vaiano,Men's Amateur
2023,34508,AWOL O'Shea,Men's Amateur
2023,34183,BePink-Gold,Men's Amateur
2023,34100,Bizkaia-Durango,Men's Amateur
2023,35030,Born To Win-Zhiraf-G20,Men's Amateur
2023,35031,BTC City Ljubljana Scott,Men's Amateur
2023,34188,Cantabria Deporte-Rio Miera Women's Cycling Team,Men's Amateur
2023,34114,CANYON//SRAM Generation,Men's Amateur
2023,28935,Ceratizit-WNT Pro Cycling,Men's Amateur
2023,35618,China Liv Pro Cycling,Men's Amateur
2023,37443,Clarus Merquimia Group-Strongman,Men's Amateur
2023,32976,Cofidis Women Team,Men's Amateur
2023,37444,Colombia Pacto por el Deporte-GW Shimano,Men's Amateur
2023,33280,Cynisca Cycling,Men's Amateur
2023,34134,DAS-Handsling Bikes,Men's Amateur
2023,33048,DNA Pro Cycling Team,Men's Amateur
2023,34176,Duolar - Chevalmeire,Men's Amateur
2023,33318,Eneicat-CM Team-Seguros Deportivos,Men's Amateur
2023,34132,Farto-BTC Women's Cycling Team,Men's Amateur
2023,34942,Fenix-Deceuninck Development Team,Men's Amateur
2023,35032,GB Junior Team Piemonte Pedale Castanese A.S.D.,Men's Amateur
2023,34177,GT Krush Rebel Lease Pro Cycling,Men's Amateur
2023,36834,Hebei Women Continental Team,Men's Amateur
2023,37441,Hess Cycling Team,Men's Amateur
2023,34178,InstaFund Racing,Men's Amateur
2023,34190,Isolmant-Premac-Vittoria,Men's Amateur
2023,33409,Israel Premier Tech-Roland Development,Men's Amateur
2023,33660,Laboral Kutxa-Fundacion Euskadi,Men's Amateur
2023,35033,Li Ning Star Ladies,Men's Amateur
2023,27966,Lifeplus Wahoo,Men's Amateur
2023,33433,Lotto Dstny Ladies,Men's Amateur
2023,33966,Massi Tactic Women's Team,Men's Amateur
2023,35034,MAT ATOM Deweloper Wroclaw,Men's Amateur
2023,33368,MAXX-SOLAR ROSE Women Racing,Men's Amateur
2023,32903,Parkhotel Valkenburg,Men's Amateur
2023,35879,Primeau Vélo Racing Team,Men's Amateur
2023,34595,Proximus-Alphamotorhomes-Doltcini CT,Men's Amateur
2023,34365,Roxo Racing,Men's Amateur
2023,33849,Soltec Team,Men's Amateur
2023,34184,Sopela Women's Team,Men's Amateur
2023,32530,St Michel-Mavic-Auber 93,Men's Amateur
2023,32753,Stade Rochelais Charente Maritime,Men's Amateur
2023,35038,Tashkent City Women Professional Cycling Team,Men's Amateur
2023,34704,Team Bridgelane,Men's Amateur
2023,27924,Team Coop-Hitec Products,Men's Amateur
2023,36516,Team Dukla Praha,Men's Amateur
2023,33052,Team Grand-Est Komugi La Fabrique,Men's Amateur
2023,35037,Team Groupe Abadie,Men's Amateur
2023,35036,Team Mendelspeck,Men's Amateur
2023,35035,Thailand Women's Cycling Team,Men's Amateur
2023,34000,Top Girls Fassa Bortolo,Men's Amateur
2023,33779,Torelli,Men's Amateur
2023,35039,UAE Development Team,Men's Amateur
2023,34195,Virginia's Blue Ridge TWENTY24,Men's Amateur
2023,34506,WCC Team,Men's Amateur
2023,37962,3T Q+M Cycling Team,Women's World Tour
2023,37310,Acca Due O-Manhattan,Women's World Tour
2023,34709,Alba Development Road Team,Women's World Tour
2023,38041,Amy D Foundation,Women's World Tour
2023,37384,ASD Women Cycling Project,Women's World Tour
2023,36881,Baloise-WB LADIES,Women's World Tour
2023,33108,Breizh Ladies,Women's World Tour
2023,34767,Butterfields Racing,Women's World Tour
2023,37746,C.C.Plancoët,Women's World Tour
2023,37863,Carbonbike Giordana by Gen Z,Women's World Tour
2023,37963,Cardinal Classic Cycling,Women's World Tour
2023,39021,CCB p/b Levine Law Group Women's Cycling,Women's World Tour
2023,38028,CCH,Women's World Tour
2023,34777,Cervelo-Ziptrack,Women's World Tour
2023,38039,Competitive Edge Racing,Women's World Tour
2023,37999,Continental-Focus,Women's World Tour
2023,36885,CSM Puteaux Féminin,Women's World Tour
2023,39674,Cycle Capital,Women's World Tour
2023,34768,Cycling Development Foundation,Women's World Tour
2023,39003,Cyclingteam Belco/Van Eyck,Women's World Tour
2023,37970,dcdevo Racing Academy,Women's World Tour
2023,36880,DD Group-Isorex-No Aqua Ladies CT,Women's World Tour
2023,39010,De Ceuster-Bonache Cycling Team,Women's World Tour
2023,38078,Denver Disruptors,Women's World Tour
2023,37747,Des Roues en Elles-VC Turripinois,Women's World Tour
2023,37748,Donnons des Elles au Vélo-Evry Courcouronnes,Women's World Tour
2023,39022,Dubai Police Cycling Team,Women's World Tour
2023,37497,EC Thaonnaise Gruppetto,Women's World Tour
2023,37694,Fisherman's Friend,Women's World Tour
2023,37964,Fount Cycling Guild,Women's World Tour
2023,38079,Goldman Sachs EFT's Racing,Women's World Tour
2023,37859,GRC Jan Van Arckel,Women's World Tour
2023,37313,Grouwels-Watersley R&amp;D Road Team,Women's World Tour
2023,38986,Horizons Africa Women's Cycling,Women's World Tour
2023,37854,Hutchinson - Brother UK,Women's World Tour
2023,38027,IBD Cycling,Women's World Tour
2023,38788,Jadan - Vive le Velo Glasdon,Women's World Tour
2023,37860,Jegg-DJR Academy,Women's World Tour
2023,34783,KDM-Pack Cycling Team,Women's World Tour
2023,37379,Keukens Redant Cycling Team,Women's World Tour
2023,37695,Kitchen Queen,Women's World Tour
2023,33685,Kitei Pro 2020,Women's World Tour
2023,34769,Knights of Suburbia Racing,Women's World Tour
2023,37965,L39ION of Los Angeles,Women's World Tour
2023,39009,Ladies CT Hoz-Beveren,Women's World Tour
2023,36886,Ladies Vendée Piveteau Bois,Women's World Tour
2023,33632,Lanester Women Morbihan,Women's World Tour
2023,39008,Loughborough Lightning,Women's World Tour
2023,37495,Lyon Sprint Evolution Féminin,Women's World Tour
2023,37499,Marmande Women Dévelopment,Women's World Tour
2023,38080,Miami Nights,Women's World Tour
2023,37966,Monarch Racing,Women's World Tour
2023,38073,Movistar-Best PC,Women's World Tour
2023,37861,NWVG-uplus,Women's World Tour
2023,37609,Occitane Cyclisme Formation,Women's World Tour
2023,39007,One World Team,Women's World Tour
2023,37968,Orion Racing,Women's World Tour
2023,38038,Pato Bike BMC Team,Women's World Tour
2023,37997,Percisi Vintage Cycling Club,Women's World Tour
2023,37995,Porin Tarmo-HDT,Women's World Tour
2023,37386,Pro Cycling Team,Women's World Tour
2023,33053,Pro-Noctis - Heidi Kjeldsen - 200 Degrees Coffee,Women's World Tour
2023,35852,Prolongo-Al Andalus,Women's World Tour
2023,37996,Reaktor Stanga Racing,Women's World Tour
2023,37961,Red Truck Racing pb Mosaic Homes,Women's World Tour
2023,37500,Restore Cycling Team,Women's World Tour
2023,34762,Roxsolt Liv SRAM,Women's World Tour
2023,39006,RRK Group-Pierre Baguette,Women's World Tour
2023,39471,Saint-Gobain La Segunda Ladies Power,Women's World Tour
2023,37696,Sichuan Cycling Team,Women's World Tour
2023,36887,Sprinteur Club Féminin,Women's World Tour
2023,34773,Sydney Uni Velo Club,Women's World Tour
2023,37862,Talent Development Team,Women's World Tour
2023,37749,Team Ardennes,Women's World Tour
2023,36884,Team Centre-Val de Loire Féminin,Women's World Tour
2023,36883,Team ELLES-Groupama-Pays de la Loire,Women's World Tour
2023,37383,Team Embrace The World Cycling,Women's World Tour
2023,37381,Team Féminin Chambéry,Women's World Tour
2023,37498,Team Féminin Hauts-de-France,Women's World Tour
2023,35765,Team Interklima ABC Copenhagen,Women's World Tour
2023,38413,Team Stuttgart,Women's World Tour
2023,38029,Team Toni &amp; Toni  IK-32,Women's World Tour
2023,38032,Team Velo Cycling,Women's World Tour
2023,33700,Team Vern 35 Féminin,Women's World Tour
2023,37969,Terun Elite,Women's World Tour
2023,38274,The Cyclery Racing,Women's World Tour
2023,37380,TKK Pacific Nestlé Fitness,Women's World Tour
2023,39005,Tufo-Pardus Prostejov,Women's World Tour
2023,37998,Turun Urheiluliitto,Women's World Tour
2023,37967,United Cycling,Women's World Tour
2023,34117,UVCA Troyes Féminin,Women's World Tour
2023,37906,Van der Velden Adviseurs - MTD,Women's World Tour
2023,36888,VC Islois-Team Stamina,Women's World Tour
2023,33683,VC Morteau-Montbenoît Féminin,Women's World Tour
2023,37496,VCESQY Team Voussert,Women's World Tour
2023,39004,Wheel Divas Cycling Team,Women's World Tour
2023,39308,WINGS PLUS,Women's World Tour
2023,34816,Women's Racing Project,Women's World Tour
2023,37905,WV De Kannibaal Women,Women's World Tour
2023,37382,WV Schijndel,Women's World Tour
2023,34253,Zaaf Cycling Team,Women's World Tour
2023,37385,Zhiraf Guerciotti Selle Italia,Women's World Tour
2023,38163,Åsane CK,Women's World Tour
2023,23745,CANYON//SRAM Racing,Women's Conti
2023,27927,EF Education-TIBCO-SVB,Women's Conti
2023,21873,FDJ-SUEZ,Women's Conti
2023,32807,Fenix-Deceuninck,Women's Conti
2023,28261,Human Powered Health,Women's Conti
2023,33160,Israel-Premier Tech Roland,Women's Conti
2023,27122,Lidl-Trek,Women's Conti
2023,27875,Liv Racing TeqFind,Women's Conti
2023,24032,Movistar Team,Women's Conti
2023,21878,Team dsm-firmenich,Women's Conti
2023,28431,Team Jayco-AlUla,Women's Conti
2023,27896,Team Jumbo-Visma,Women's Conti
2023,22012,Team SD Worx,Women's Conti
2023,33055,UAE Team ADQ,Women's Conti
2023,27554,Uno-X Pro Cycling Team,Women's Conti
2023,39442,A.C. Dilettantistica,Women's Other
2023,33909,A.C.Bisontine U19,Women's Other
2023,37462,A.C.Lanester 56 Junior,Women's Other
2023,33659,A.S.Villemur U19,Women's Other
2023,38030,AA Drink Young Lions,Women's Other
2023,36914,ABTF Betão - Bairrada,Women's Other
2023,34708,AC Cusset U19,Women's Other
2023,39191,AC Gouesnou,Women's Other
2023,37463,AC Pays de Baud Junior,Women's Other
2023,37580,Academia de Ciclismo de Viseu,Women's Other
2023,37294,Academia Efapel de Ciclismo,Women's Other
2023,37228,ACD Milharado - Sobralcar - Mafra U19,Women's Other
2023,34667,Acrog-Tormans BC U19,Women's Other
2023,37033,ACV Aurillacois,Women's Other
2023,37252,Adria Mobil U19,Women's Other
2023,32898,AG2R Citroën U19 Team,Women's Other
2023,37629,Aizenay Velo Sports,Women's Other
2023,37224,Alcobaça CC - Crédito Agricola,Women's Other
2023,37318,Alfasun Cycling Team Juniors,Women's Other
2023,36243,Alimco-Campagnolo,Women's Other
2023,37514,Alks Stal Grudziadz,Women's Other
2023,37225,Almodovar - Formacao Team Scav,Women's Other
2023,36457,Aluminios Cortizo Jr,Women's Other
2023,36460,Aminur Consulting-AEL-Ikascola,Women's Other
2023,36907,Ampo-Ikolan Sports,Women's Other
2023,36908,Andoaingo TX. Eskola,Women's Other
2023,32793,Anexo Group Race Team,Women's Other
2023,37450,Antony Berny Cycliste,Women's Other
2023,37080,Antwerp Cycling Team Kontich U19,Women's Other
2023,37431,Aranako Ford Garaje Moderno,Women's Other
2023,34596,Argenteuil Val de Seine Cyclisme 95 U19,Women's Other
2023,37766,ASC Monsters Indonesia,Women's Other
2023,37539,ASD G.S. Guadense,Women's Other
2023,37480,ASD Gubbio Ciclismo,Women's Other
2023,37377,ASD Scuola Ciclismo,Women's Other
2023,37139,Asesores de Navarra,Women's Other
2023,37317,Asfra Racing Team,Women's Other
2023,37410,Asker CK Junior,Women's Other
2023,37335,Aspiratori Otelli,Women's Other
2023,36909,Atracciones Sanz-EPI U19,Women's Other
2023,37323,Audax Fiormonti,Women's Other
2023,36910,Augar-Laguntasuna,Women's Other
2023,36121,Autovivo Grup,Women's Other
2023,33300,Autozai Petrucci Contri Team,Women's Other
2023,34930,Balmoral C.C.Jr.,Women's Other
2023,37022,Bathco Cycling Team,Women's Other
2023,38046,BCC Race Team Juniors,Women's Other
2023,39160,Beaupréau V.S. Junior,Women's Other
2023,36705,Bellota-Goierri,Women's Other
2023,37898,Bergen CK Junior,Women's Other
2023,37138,Besa-Laboral Kutxa,Women's Other
2023,39165,Beziers Mediterranee Cyclisme U19,Women's Other
2023,37277,BL-Embrace The World Cycling U19,Women's Other
2023,37024,Bonillo Team,Women's Other
2023,38128,Boras Lewart Team Lubartow,Women's Other
2023,33307,Borgo Molino Vigna Fiorita,Women's Other
2023,34135,Bourg-en-Bresse Ain Cyclisme U19,Women's Other
2023,35531,Brain² Olympia Tienen,Women's Other
2023,34927,Brunswick C.C. Jr,Women's Other
2023,35415,Bäckstedt Bike Performance JRT,Women's Other
2023,37864,C. S. Marítimo  Barreirinha Bar Café,Women's Other
2023,37865,C.C.Cambre,Women's Other
2023,37145,C.C.Catalunya-Bcna.,Women's Other
2023,37456,C.s. Libertas Scorze,Women's Other
2023,36318,C.T Keukens Buysse Knesselaere,Women's Other
2023,36353,C.T.Aterdaul,Women's Other
2023,37089,C.T.Houtland-Westkust U19,Women's Other
2023,38123,C.Z K.K.S Kolejarz-Jura,Women's Other
2023,37445,Cafe Dromedario-Flotamet,Women's Other
2023,37581,Caldas Ecosprint - Nutea,Women's Other
2023,37295,Camargo - Beko,Women's Other
2023,33852,Campana Imballaggi Geo&amp;Tex Trentino U19,Women's Other
2023,33027,Canguru Latexco,Women's Other
2023,33998,Cannibal B Victorious,Women's Other
2023,37483,Canturino 1902 A.s.d.,Women's Other
2023,37023,Castillo de Onda Equipo Ciclista,Women's Other
2023,37573,CC Barcelos - AFF - Flynx - HM Motor,Women's Other
2023,37628,CC Bourg-Blanc U19,Women's Other
2023,33592,CC Etupes U19,Women's Other
2023,37019,CC Marmande 47 Juniors,Women's Other
2023,33967,CC Nogent-sur-Oise Juniors,Women's Other
2023,35701,CC Plancoët Junior,Women's Other
2023,37464,CC Vitréen U19,Women's Other
2023,37226,Centro Ciclismo de Loulé,Women's Other
2023,38122,CFC Spordiklubi U19,Women's Other
2023,33006,Charvieu-Chavagneux IC Junior,Women's Other
2023,37331,Ciclistica Biringhello,Women's Other
2023,37334,Ciclistica Dro ASD,Women's Other
2023,38605,Ciclistica Rostese,Women's Other
2023,37484,Ciclistica Trevigliese,Women's Other
2023,34925,City of Burnie Jr.,Women's Other
2023,37296,Ciudad de Oviedo-Tartiere Auto U19,Women's Other
2023,38020,CK Epic Dohnany,Women's Other
2023,38021,Climberg Sport Team,Women's Other
2023,37062,CM Aubervilliers 93 U19,Women's Other
2023,34204,COC Fougères Juniors,Women's Other
2023,36324,Copernicus CCC Team,Women's Other
2023,38120,Corbatas Pindal,Women's Other
2023,37626,Cornouaille Sud Cyclisme,Women's Other
2023,34225,Corte Astur Las Mestas,Women's Other
2023,33303,CPS Professional Team,Women's Other
2023,33589,Crabbe Toitures - CC Chevigny U19,Women's Other
2023,35532,CREF - TotalEnergies Juniors,Women's Other
2023,34145,Creuse Oxygène Guéret Juniors,Women's Other
2023,36509,CSCA Propreté 2000 Junior,Women's Other
2023,37449,CSM Clamart U19,Women's Other
2023,34706,CT Luc Wallays-Jonge Renners,Women's Other
2023,37116,Cuba Juvenil,Women's Other
2023,33007,Culture Vélo Look Racing Team U19,Women's Other
2023,34230,Cupra Galdakauto - Pan Menesa,Women's Other
2023,33990,Cycle Golbéen Junior,Women's Other
2023,38713,Cycle Poitevin U19,Women's Other
2023,38932,Cycling Club Hillerød,Women's Other
2023,36461,Cycling Team Junior Ciudad de Talavera,Women's Other
2023,37466,Cyclisme Langueux Trégueux U19,Women's Other
2023,37867,CyS-Akademia Petra Sagana,Women's Other
2023,37339,De Dijlespurters V.V.Mechelen VZW,Women's Other
2023,36689,De La Uz,Women's Other
2023,38037,Deka Riders Tea Bike Romagna,Women's Other
2023,36462,Diego Diez - Streambike,Women's Other
2023,36911,Dimaq,Women's Other
2023,37030,Disgarsa,Women's Other
2023,37572,DunasVale / Pereira&amp;Gago,Women's Other
2023,39190,E.C.Landerneau U19,Women's Other
2023,37340,E.C.Wallonie U19,Women's Other
2023,34136,EC Saint-Étienne Loire Junior,Women's Other
2023,35140,EF Education-ONTO,Women's Other
2023,33590,EFC-L&amp;R-Van Mossel U19,Women's Other
2023,39034,Egurrola - Urdaibai,Women's Other
2023,37994,El Caserio-Valsay,Women's Other
2023,37025,El Nieto del Lobo - Nutriban,Women's Other
2023,36458,ElectroMercantil-Gr100,Women's Other
2023,37029,Emico-Erbi,Women's Other
2023,37330,Energy Team A.s.d.,Women's Other
2023,33968,EOLO-KOMETA U19,Women's Other
